script_id,strategy,repetition,turn,question,target_fact_id,agent_response,ground_truth
medical_02,rolling_summary,4,15,What is required to share telehealth recordings externally?,F4,"Verify patient identity, confirm consent, document approvals, and securely transmit recordings per compliance guidelines.","[""Telehealth recordings cannot be shared externally without written patient consent."", ""Written patient consent is required.""]"
medical_02,rolling_summary,4,20,Who is coordinating release-of-information requests during the director's leave?,F7,I don't know,"[""Nurse Patel is coordinating release-of-information requests during the director's leave."", ""Nurse Patel.""]"
medical_02,rolling_summary,4,25,What is the breach-notification review window now set to?,F8,I don't know,"[""The legal department changed the breach-notification review window from 72 hours to 48 hours."", ""48 hours.""]"
medical_02,hierarchical,0,5,Where are all patient access logs archived?,F1,I don't know,"[""All patient access logs are archived in a secure AWS environment with quarterly backups."", ""A secure AWS environment with quarterly backups.""]"
medical_02,hierarchical,0,10,Whose approval is required before behavioral health records are released?,F2,Behavioral health records require strict adherence to HIPAA and specific consent verification protocols before release.,"[""Behavioral health records require approval from both the privacy office and the treating psychiatrist before release."", ""Approval from the privacy office and the treating psychiatrist.""]"
medical_02,hierarchical,0,15,What is required to share telehealth recordings externally?,F4,"Patient identity verification, consent confirmation, secure transmission, audit logging, and documentation of approvals.","[""Telehealth recordings cannot be shared externally without written patient consent."", ""Written patient consent is required.""]"
medical_02,hierarchical,0,20,Who is coordinating release-of-information requests during the director's leave?,F7,I don't know,"[""Nurse Patel is coordinating release-of-information requests during the director's leave."", ""Nurse Patel.""]"
medical_02,hierarchical,0,25,What is the breach-notification review window now set to?,F8,I don't know,"[""The legal department changed the breach-notification review window from 72 hours to 48 hours."", ""48 hours.""]"
medical_02,hierarchical,1,5,Where are all patient access logs archived?,F1,I don't know,"[""All patient access logs are archived in a secure AWS environment with quarterly backups."", ""A secure AWS environment with quarterly backups.""]"
medical_02,hierarchical,1,10,Whose approval is required before behavioral health records are released?,F2,The patient's consent and verification of authorization are required before releasing behavioral health records.,"[""Behavioral health records require approval from both the privacy office and the treating psychiatrist before release."", ""Approval from the privacy office and the treating psychiatrist.""]"
medical_02,hierarchical,1,15,What is required to share telehealth recordings externally?,F4,"Consent verification, secure transmission, audit logging, and adherence to breach-response timelines are required.","[""Telehealth recordings cannot be shared externally without written patient consent."", ""Written patient consent is required.""]"
medical_02,hierarchical,1,20,Who is coordinating release-of-information requests during the director's leave?,F7,I don't know,"[""Nurse Patel is coordinating release-of-information requests during the director's leave."", ""Nurse Patel.""]"
medical_02,hierarchical,1,25,What is the breach-notification review window now set to?,F8,I don't know,"[""The legal department changed the breach-notification review window from 72 hours to 48 hours."", ""48 hours.""]"
medical_02,hierarchical,2,5,Where are all patient access logs archived?,F1,All patient access logs are properly stored and secure with reliable audit trails tracking access details.,"[""All patient access logs are archived in a secure AWS environment with quarterly backups."", ""A secure AWS environment with quarterly backups.""]"
medical_02,hierarchical,2,10,Whose approval is required before behavioral health records are released?,F2,Authorized personnel approval and patient consent are required before releasing behavioral health records.,"[""Behavioral health records require approval from both the privacy office and the treating psychiatrist before release."", ""Approval from the privacy office and the treating psychiatrist.""]"
medical_02,hierarchical,2,15,What is required to share telehealth recordings externally?,F4,"Verified patient consent, documented approvals, secure transmission, and standardized, secure, documented workflows.","[""Telehealth recordings cannot be shared externally without written patient consent."", ""Written patient consent is required.""]"
medical_02,hierarchical,2,20,Who is coordinating release-of-information requests during the director's leave?,F7,I don't know,"[""Nurse Patel is coordinating release-of-information requests during the director's leave."", ""Nurse Patel.""]"
