script_id,strategy,repetition,turn,question,target_fact_id,agent_response,ground_truth
travel_02,rolling_summary,0,20,In which currency does the traveler only want compensation estimates expressed?,F3,Euros (EUR),"[""Euros"", ""Compensation estimates expressed in euros"", ""The traveler only wants compensation estimates expressed in euros.""]"
travel_02,rolling_summary,0,25,Which segment of the affected routing was canceled?,F2,The intra-Europe connection flight segment was canceled.,"[""Frankfurt"", ""The canceled segment was Frankfurt to Chicago"", ""The affected routing was Lisbon to Frankfurt to Chicago, with the Frankfurt-Chicago segment canceled.""]"
travel_02,rolling_summary,1,5,Through which carrier did the traveler book the flights?,F1,I don't know,"[""Lufthansa"", ""The flights were booked through Lufthansa"", ""The traveler booked the flights through Lufthansa using a multi-city reservation.""]"
travel_02,rolling_summary,1,10,Where did the traveler store all boarding passes?,F6,The traveler did not save the paper boarding passes.,"[""Dropbox"", ""A Dropbox folder shared with a spouse"", ""The traveler stored all boarding passes in a Dropbox folder shared with a spouse.""]"
travel_02,rolling_summary,1,15,By how many days earlier may the traveler fly back?,F7,"The traveler may fly back at the earliest opportunity under comparable transport conditions, likely sooner than original arrival.","[""Two days earlier"", ""Fly back two days earlier than planned"", ""The traveler may shorten the trip and fly back two days earlier than planned.""]"
travel_02,rolling_summary,1,20,In which currency does the traveler only want compensation estimates expressed?,F3,Euros (EUR),"[""Euros"", ""Compensation estimates expressed in euros"", ""The traveler only wants compensation estimates expressed in euros.""]"
travel_02,rolling_summary,1,25,Which segment of the affected routing was canceled?,F2,I don't know,"[""Frankfurt"", ""The canceled segment was Frankfurt to Chicago"", ""The affected routing was Lisbon to Frankfurt to Chicago, with the Frankfurt-Chicago segment canceled.""]"
travel_02,rolling_summary,2,5,Through which carrier did the traveler book the flights?,F1,I don't know,"[""Lufthansa"", ""The flights were booked through Lufthansa"", ""The traveler booked the flights through Lufthansa using a multi-city reservation.""]"
travel_02,rolling_summary,2,10,Where did the traveler store all boarding passes?,F6,The traveler does not have paper boarding passes; no storage location mentioned.,"[""Dropbox"", ""A Dropbox folder shared with a spouse"", ""The traveler stored all boarding passes in a Dropbox folder shared with a spouse.""]"
travel_02,rolling_summary,2,15,By how many days earlier may the traveler fly back?,F7,The traveler may fly back at the earliest opportunity on a practical alternative itinerary.,"[""Two days earlier"", ""Fly back two days earlier than planned"", ""The traveler may shorten the trip and fly back two days earlier than planned.""]"
travel_02,rolling_summary,2,20,In which currency does the traveler only want compensation estimates expressed?,F3,The traveler wants compensation estimates expressed only in euros.,"[""Euros"", ""Compensation estimates expressed in euros"", ""The traveler only wants compensation estimates expressed in euros.""]"
travel_02,rolling_summary,2,25,Which segment of the affected routing was canceled?,F2,The intra-Europe connection segment of the return trip was canceled.,"[""Frankfurt"", ""The canceled segment was Frankfurt to Chicago"", ""The affected routing was Lisbon to Frankfurt to Chicago, with the Frankfurt-Chicago segment canceled.""]"
travel_02,rolling_summary,3,5,Through which carrier did the traveler book the flights?,F1,I don't know,"[""Lufthansa"", ""The flights were booked through Lufthansa"", ""The traveler booked the flights through Lufthansa using a multi-city reservation.""]"
travel_02,rolling_summary,3,10,Where did the traveler store all boarding passes?,F6,The traveler did not save the paper boarding passes.,"[""Dropbox"", ""A Dropbox folder shared with a spouse"", ""The traveler stored all boarding passes in a Dropbox folder shared with a spouse.""]"
travel_02,rolling_summary,3,15,By how many days earlier may the traveler fly back?,F7,"The traveler may request rerouting at the earliest opportunity, potentially flying back up to one day earlier.","[""Two days earlier"", ""Fly back two days earlier than planned"", ""The traveler may shorten the trip and fly back two days earlier than planned.""]"
travel_02,rolling_summary,3,20,In which currency does the traveler only want compensation estimates expressed?,F3,I don't know,"[""Euros"", ""Compensation estimates expressed in euros"", ""The traveler only wants compensation estimates expressed in euros.""]"
travel_02,rolling_summary,3,25,Which segment of the affected routing was canceled?,F2,I don't know,"[""Frankfurt"", ""The canceled segment was Frankfurt to Chicago"", ""The affected routing was Lisbon to Frankfurt to Chicago, with the Frankfurt-Chicago segment canceled.""]"
travel_02,rolling_summary,4,5,Through which carrier did the traveler book the flights?,F1,I don't know,"[""Lufthansa"", ""The flights were booked through Lufthansa"", ""The traveler booked the flights through Lufthansa using a multi-city reservation.""]"
travel_02,rolling_summary,4,10,Where did the traveler store all boarding passes?,F6,The traveler did not save the paper boarding passes.,"[""Dropbox"", ""A Dropbox folder shared with a spouse"", ""The traveler stored all boarding passes in a Dropbox folder shared with a spouse.""]"
travel_02,rolling_summary,4,15,By how many days earlier may the traveler fly back?,F7,The traveler may fly back up to one day earlier than the delayed arrival.,"[""Two days earlier"", ""Fly back two days earlier than planned"", ""The traveler may shorten the trip and fly back two days earlier than planned.""]"
travel_02,rolling_summary,4,20,In which currency does the traveler only want compensation estimates expressed?,F3,The traveler wants compensation estimates expressed only in euros.,"[""Euros"", ""Compensation estimates expressed in euros"", ""The traveler only wants compensation estimates expressed in euros.""]"
travel_02,rolling_summary,4,25,Which segment of the affected routing was canceled?,F2,The intra-Europe connection segment of the routing was canceled.,"[""Frankfurt"", ""The canceled segment was Frankfurt to Chicago"", ""The affected routing was Lisbon to Frankfurt to Chicago, with the Frankfurt-Chicago segment canceled.""]"
travel_02,hierarchical,0,5,Through which carrier did the traveler book the flights?,F1,I don't know,"[""Lufthansa"", ""The flights were booked through Lufthansa"", ""The traveler booked the flights through Lufthansa using a multi-city reservation.""]"
travel_02,hierarchical,0,10,Where did the traveler store all boarding passes?,F6,The traveler did not save paper boarding passes but has screenshots of the cancellation notice.,"[""Dropbox"", ""A Dropbox folder shared with a spouse"", ""The traveler stored all boarding passes in a Dropbox folder shared with a spouse.""]"
travel_02,hierarchical,0,15,By how many days earlier may the traveler fly back?,F7,Almost a full day earlier by rebooking through Zurich as per the disruption details.,"[""Two days earlier"", ""Fly back two days earlier than planned"", ""The traveler may shorten the trip and fly back two days earlier than planned.""]"
travel_02,hierarchical,0,20,In which currency does the traveler only want compensation estimates expressed?,F3,"The traveler only wants compensation estimates expressed in one currency, but the specific currency is not stated.","[""Euros"", ""Compensation estimates expressed in euros"", ""The traveler only wants compensation estimates expressed in euros.""]"
travel_02,hierarchical,0,25,Which segment of the affected routing was canceled?,F2,The intra-Europe connection segment before the return trip was canceled.,"[""Frankfurt"", ""The canceled segment was Frankfurt to Chicago"", ""The affected routing was Lisbon to Frankfurt to Chicago, with the Frankfurt-Chicago segment canceled.""]"
travel_02,hierarchical,1,5,Through which carrier did the traveler book the flights?,F1,I don't know,"[""Lufthansa"", ""The flights were booked through Lufthansa"", ""The traveler booked the flights through Lufthansa using a multi-city reservation.""]"
travel_02,hierarchical,1,10,Where did the traveler store all boarding passes?,F6,"The traveler did not save paper boarding passes, only screenshots of cancellation notices.","[""Dropbox"", ""A Dropbox folder shared with a spouse"", ""The traveler stored all boarding passes in a Dropbox folder shared with a spouse.""]"
travel_02,hierarchical,1,15,By how many days earlier may the traveler fly back?,F7,The traveler may fly back almost one full day earlier due to rebooking through Zurich.,"[""Two days earlier"", ""Fly back two days earlier than planned"", ""The traveler may shorten the trip and fly back two days earlier than planned.""]"
travel_02,hierarchical,1,20,In which currency does the traveler only want compensation estimates expressed?,F3,"The traveler only wants compensation estimates expressed in one currency, not dollars.","[""Euros"", ""Compensation estimates expressed in euros"", ""The traveler only wants compensation estimates expressed in euros.""]"
travel_02,hierarchical,1,25,Which segment of the affected routing was canceled?,F2,The canceled segment was the intra-Europe connection before the long-haul return flight.,"[""Frankfurt"", ""The canceled segment was Frankfurt to Chicago"", ""The affected routing was Lisbon to Frankfurt to Chicago, with the Frankfurt-Chicago segment canceled.""]"
travel_02,hierarchical,2,5,Through which carrier did the traveler book the flights?,F1,I don't know,"[""Lufthansa"", ""The flights were booked through Lufthansa"", ""The traveler booked the flights through Lufthansa using a multi-city reservation.""]"
travel_02,hierarchical,2,10,Where did the traveler store all boarding passes?,F6,The traveler did not store paper boarding passes; only screenshots of the cancellation notice were saved.,"[""Dropbox"", ""A Dropbox folder shared with a spouse"", ""The traveler stored all boarding passes in a Dropbox folder shared with a spouse.""]"
